outcome_id,student_id,internship_id,application_status,application_date,selection_date,interview_rounds,final_decision,feedback_score,rejection_reason,success
OUT_000191,STU_04495,INT_00591,rejected,2025-09-23 02:50:09.350566,2025-10-05 02:50:09.350566,0,rejected,3.8,academic performance,0
OUT_000192,STU_04548,INT_00596,rejected,2025-09-23 02:48:36.645612,2025-10-13 02:48:36.645612,0,rejected,3.5,cultural fit,0
OUT_000193,STU_02003,INT_00459,rejected,2025-09-23 02:46:00.450255,2025-10-11 02:46:00.450255,1,rejected,2.5,position filled,0
OUT_000194,STU_03840,INT_00581,rejected,2025-09-23 02:49:38.734066,2025-10-15 02:49:38.734066,0,rejected,2.3,academic performance,0
OUT_000195,STU_00678,INT_00890,rejected,2025-09-23 02:48:00.418373,2025-10-20 02:48:00.418373,0,rejected,3.8,cultural fit,0
OUT_000196,STU_02159,INT_00710,rejected,2025-09-23 02:46:45.957249,2025-09-30 02:46:45.957249,1,rejected,2.4,interview performance,0
OUT_000197,STU_00217,INT_00184,rejected,2025-09-23 02:46:41.190269,2025-10-22 02:46:41.190269,0,rejected,2.7,academic performance,0
OUT_000198,STU_02510,INT_00143,rejected,2025-09-23 02:48:12.930775,2025-10-20 02:48:12.930775,0,rejected,2.1,skills mismatch,0
OUT_000199,STU_02551,INT_00382,rejected,2025-09-23 02:46:55.770426,2025-10-05 02:46:55.770426,1,rejected,2.8,budget constraints,0
OUT_000200,STU_03917,INT_00742,rejected,2025-09-23 02:50:09.816025,2025-10-12 02:50:09.816025,2,rejected,2.9,position filled,0
OUT_000201,STU_01832,INT_00639,rejected,2025-09-23 02:48:28.303399,2025-10-18 02:48:28.303399,0,rejected,2.7,insufficient experience,0
OUT_000202,STU_01466,INT_00350,rejected,2025-09-23 02:50:39.575280,2025-10-02 02:50:39.575280,2,rejected,3.5,interview performance,0
OUT_000203,STU_02612,INT_00907,rejected,2025-09-23 02:47:32.600899,2025-10-21 02:47:32.600899,1,rejected,2.6,skills mismatch,0
OUT_000204,STU_00572,INT_00808,rejected,2025-09-23 02:46:14.699466,2025-10-05 02:46:14.699466,2,rejected,3.2,position filled,0
OUT_000205,STU_03826,INT_00154,rejected,2025-09-23 02:48:31.803051,2025-09-30 02:48:31.803051,1,rejected,2.6,cultural fit,0
OUT_000206,STU_04289,INT_00768,rejected,2025-09-23 02:50:17.872318,2025-09-28 02:50:17.872318,1,rejected,3.3,technical skills gap,0
OUT_000207,STU_01128,INT_00766,rejected,2025-09-23 02:50:39.049469,2025-10-05 02:50:39.049469,1,rejected,3.7,budget constraints,0
OUT_000208,STU_01434,INT_00237,rejected,2025-09-23 02:45:45.919481,2025-10-07 02:45:45.919481,2,rejected,2.6,interview performance,0
OUT_000209,STU_03695,INT_00159,rejected,2025-09-23 02:49:19.059935,2025-10-11 02:49:19.059935,1,rejected,3.3,budget constraints,0
OUT_000210,STU_01610,INT_00157,rejected,2025-09-23 02:45:14.185683,2025-10-02 02:45:14.185683,0,rejected,3.4,skills mismatch,0
OUT_000211,STU_04702,INT_00140,rejected,2025-09-23 02:48:40.903102,2025-10-17 02:48:40.903102,1,rejected,2.7,timing issues,0
OUT_000212,STU_04136,INT_00096,rejected,2025-09-23 02:46:23.699191,2025-10-08 02:46:23.699191,2,rejected,2.3,interview performance,0
OUT_000213,STU_01564,INT_00334,rejected,2025-09-23 02:50:28.379505,2025-10-09 02:50:28.379505,1,rejected,3.8,position filled,0
OUT_000214,STU_00445,INT_00153,rejected,2025-09-23 02:47:29.017845,2025-10-09 02:47:29.017845,2,rejected,2.4,budget constraints,0
OUT_000215,STU_00954,INT_00131,rejected,2025-09-23 02:45:44.088388,2025-10-19 02:45:44.088388,0,rejected,3.2,timing issues,0
OUT_000216,STU_01277,INT_00422,rejected,2025-09-23 02:47:40.304505,2025-10-07 02:47:40.304505,1,rejected,2.9,academic performance,0
OUT_000217,STU_00899,INT_00822,rejected,2025-09-23 02:44:52.824542,2025-10-11 02:44:52.824542,2,rejected,2.7,budget constraints,0
OUT_000218,STU_01132,INT_00148,rejected,2025-09-23 02:50:21.179459,2025-10-06 02:50:21.179459,0,rejected,2.6,interview performance,0
OUT_000219,STU_00953,INT_00066,rejected,2025-09-23 02:50:42.529217,2025-10-05 02:50:42.529217,2,rejected,3.4,cultural fit,0
OUT_000220,STU_04336,INT_00092,rejected,2025-09-23 02:49:51.923804,2025-10-06 02:49:51.923804,1,rejected,2.6,skills mismatch,0
OUT_000221,STU_03445,INT_00980,rejected,2025-09-23 02:50:02.541745,2025-10-18 02:50:02.541745,0,rejected,3.7,position filled,0
OUT_000222,STU_03594,INT_00241,rejected,2025-09-23 02:49:31.420413,2025-10-02 02:49:31.420413,0,rejected,2.7,budget constraints,0
OUT_000223,STU_04337,INT_00469,rejected,2025-09-23 02:49:50.402028,2025-10-18 02:49:50.402028,1,rejected,3.1,budget constraints,0
OUT_000224,STU_04204,INT_00148,rejected,2025-09-23 02:48:46.905633,2025-09-29 02:48:46.905633,0,rejected,2.2,budget constraints,0
OUT_000225,STU_04059,INT_00684,rejected,2025-09-23 02:47:47.728707,2025-10-07 02:47:47.728707,2,rejected,2.6,academic performance,0
OUT_000226,STU_03409,INT_00115,rejected,2025-09-23 02:45:54.863392,2025-10-22 02:45:54.863392,0,rejected,3.8,technical skills gap,0
OUT_000227,STU_00795,INT_00388,rejected,2025-09-23 02:47:20.504231,2025-10-11 02:47:20.504231,0,rejected,2.5,interview performance,0
OUT_000228,STU_01176,INT_00550,rejected,2025-09-23 02:49:13.402156,2025-10-02 02:49:13.402156,0,rejected,2.5,timing issues,0
OUT_000229,STU_02366,INT_00269,rejected,2025-09-23 02:45:53.866246,2025-10-01 02:45:53.866246,2,rejected,3.9,timing issues,0
OUT_000230,STU_00994,INT_00697,rejected,2025-09-23 02:45:19.509334,2025-10-04 02:45:19.509334,1,rejected,2.7,budget constraints,0
OUT_000231,STU_02968,INT_00855,rejected,2025-09-23 02:46:46.750887,2025-10-11 02:46:46.750887,0,rejected,2.3,technical skills gap,0
OUT_000232,STU_04862,INT_00865,rejected,2025-09-23 02:46:02.419155,2025-10-12 02:46:02.419155,2,rejected,3.8,timing issues,0
OUT_000233,STU_00083,INT_00934,rejected,2025-09-23 02:48:23.803969,2025-10-08 02:48:23.803969,2,rejected,2.6,interview performance,0
OUT_000234,STU_00125,INT_00236,rejected,2025-09-23 02:45:36.592787,2025-10-06 02:45:36.592787,2,rejected,3.0,cultural fit,0
OUT_000235,STU_01555,INT_00317,rejected,2025-09-23 02:45:02.586536,2025-09-29 02:45:02.586536,2,rejected,3.2,insufficient experience,0
OUT_000236,STU_03472,INT_00935,rejected,2025-09-23 02:50:08.496858,2025-10-08 02:50:08.496858,0,rejected,3.7,interview performance,0
OUT_000237,STU_02602,INT_00547,rejected,2025-09-23 02:45:09.139739,2025-10-17 02:45:09.139739,1,rejected,2.9,budget constraints,0
OUT_000238,STU_04856,INT_00824,rejected,2025-09-23 02:44:45.320298,2025-10-04 02:44:45.320298,2,rejected,2.6,skills mismatch,0
OUT_000239,STU_00664,INT_00368,rejected,2025-09-23 02:46:00.770495,2025-10-12 02:46:00.770495,2,rejected,3.3,cultural fit,0
OUT_000240,STU_02122,INT_00811,rejected,2025-09-23 02:50:37.620220,2025-10-02 02:50:37.620220,1,rejected,3.2,budget constraints,0
OUT_000241,STU_04236,INT_00848,rejected,2025-09-23 02:46:47.972224,2025-10-06 02:46:47.972224,0,rejected,3.4,interview performance,0
OUT_000242,STU_02366,INT_00172,rejected,2025-09-23 02:46:17.846787,2025-10-14 02:46:17.846787,2,rejected,3.7,insufficient experience,0
OUT_000243,STU_02660,INT_00662,rejected,2025-09-23 02:49:06.557308,2025-10-22 02:49:06.557308,0,rejected,3.5,technical skills gap,0
OUT_000244,STU_04212,INT_00503,rejected,2025-09-23 02:46:11.013347,2025-10-03 02:46:11.013347,1,rejected,3.7,position filled,0
OUT_000245,STU_02078,INT_00151,rejected,2025-09-23 02:46:22.112459,2025-10-02 02:46:22.112459,2,rejected,3.0,cultural fit,0
OUT_000246,STU_01070,INT_00407,rejected,2025-09-23 02:45:54.253175,2025-10-08 02:45:54.253175,2,rejected,2.8,technical skills gap,0
OUT_000247,STU_00546,INT_00510,rejected,2025-09-23 02:49:30.236249,2025-10-06 02:49:30.236249,2,rejected,3.9,interview performance,0
OUT_000248,STU_01653,INT_00032,rejected,2025-09-23 02:46:45.014723,2025-10-11 02:46:45.014723,0,rejected,2.5,position filled,0
OUT_000249,STU_00073,INT_00978,rejected,2025-09-23 02:49:40.829732,2025-10-15 02:49:40.829732,0,rejected,3.3,position filled,0
OUT_000250,STU_00084,INT_00518,rejected,2025-09-23 02:44:49.115768,2025-10-22 02:44:49.115768,1,rejected,3.3,timing issues,0
OUT_000251,STU_01701,INT_00648,rejected,2025-09-23 02:46:43.736614,2025-10-16 02:46:43.736614,0,rejected,3.0,position filled,0
OUT_000252,STU_04217,INT_00402,rejected,2025-09-23 02:49:18.633120,2025-10-09 02:49:18.633120,1,rejected,2.9,interview performance,0
OUT_000253,STU_00736,INT_00449,rejected,2025-09-23 02:46:13.390654,2025-10-22 02:46:13.390654,2,rejected,2.3,cultural fit,0
OUT_000254,STU_01445,INT_00125,rejected,2025-09-23 02:47:49.854288,2025-10-19 02:47:49.854288,1,rejected,3.7,interview performance,0
OUT_000255,STU_02432,INT_00894,rejected,2025-09-23 02:46:38.000520,2025-10-19 02:46:38.000520,2,rejected,3.8,cultural fit,0
OUT_000256,STU_01594,INT_00696,rejected,2025-09-23 02:46:31.057318,2025-10-09 02:46:31.057318,1,rejected,3.0,interview performance,0
OUT_000257,STU_03820,INT_00512,rejected,2025-09-23 02:45:04.297619,2025-10-07 02:45:04.297619,1,rejected,2.2,interview performance,0
OUT_000258,STU_00803,INT_00511,rejected,2025-09-23 02:46:39.982700,2025-10-18 02:46:39.982700,2,rejected,2.9,skills mismatch,0
OUT_000259,STU_01391,INT_00903,rejected,2025-09-23 02:44:51.824986,2025-10-08 02:44:51.824986,1,rejected,2.1,insufficient experience,0
OUT_000260,STU_03918,INT_00372,rejected,2025-09-23 02:49:14.278317,2025-10-15 02:49:14.278317,2,rejected,3.7,academic performance,0
OUT_000261,STU_03032,INT_00092,rejected,2025-09-23 02:47:55.829224,2025-09-29 02:47:55.829224,1,rejected,2.9,technical skills gap,0
OUT_000262,STU_03501,INT_00308,rejected,2025-09-23 02:47:10.638576,2025-10-12 02:47:10.638576,0,rejected,2.6,position filled,0
OUT_000263,STU_03501,INT_00365,rejected,2025-09-23 02:47:44.562494,2025-10-10 02:47:44.562494,1,rejected,3.6,interview performance,0
OUT_000264,STU_04994,INT_00833,rejected,2025-09-23 02:47:36.108732,2025-10-16 02:47:36.108732,1,rejected,2.5,budget constraints,0
OUT_000265,STU_00483,INT_00070,rejected,2025-09-23 02:49:41.878855,2025-10-17 02:49:41.878855,1,rejected,3.5,cultural fit,0
OUT_000266,STU_02512,INT_00978,rejected,2025-09-23 02:45:12.827015,2025-10-07 02:45:12.827015,2,rejected,3.1,interview performance,0
OUT_000267,STU_04734,INT_00429,rejected,2025-09-23 02:50:00.255765,2025-10-21 02:50:00.255765,0,rejected,2.1,insufficient experience,0
OUT_000268,STU_03616,INT_00925,rejected,2025-09-23 02:45:37.501897,2025-10-01 02:45:37.501897,1,rejected,2.3,insufficient experience,0
OUT_000269,STU_04771,INT_00215,rejected,2025-09-23 02:49:34.720034,2025-10-13 02:49:34.720034,1,rejected,3.3,interview performance,0
OUT_000270,STU_01320,INT_00058,rejected,2025-09-23 02:48:22.751961,2025-10-15 02:48:22.751961,0,rejected,2.7,technical skills gap,0
OUT_000271,STU_02280,INT_00754,rejected,2025-09-23 02:48:40.523850,2025-10-06 02:48:40.523850,1,rejected,2.2,position filled,0
OUT_000272,STU_01734,INT_00461,rejected,2025-09-23 02:49:12.333711,2025-10-09 02:49:12.333711,2,rejected,2.4,academic performance,0
OUT_000273,STU_02347,INT_00036,rejected,2025-09-23 02:49:36.126323,2025-10-14 02:49:36.126323,1,rejected,3.3,timing issues,0
OUT_000274,STU_03567,INT_00664,rejected,2025-09-23 02:47:58.452132,2025-10-19 02:47:58.452132,0,rejected,2.2,insufficient experience,0
OUT_000275,STU_01921,INT_00181,rejected,2025-09-23 02:47:10.745143,2025-10-07 02:47:10.745143,1,rejected,2.7,position filled,0
OUT_000276,STU_00109,INT_00135,rejected,2025-09-23 02:47:48.933036,2025-10-22 02:47:48.933036,2,rejected,3.4,budget constraints,0
OUT_000277,STU_02951,INT_00917,rejected,2025-09-23 02:48:31.922180,2025-10-03 02:48:31.922180,2,rejected,3.6,academic performance,0
OUT_000278,STU_02889,INT_00145,rejected,2025-09-23 02:46:16.257838,2025-10-02 02:46:16.257838,1,rejected,3.4,interview performance,0
OUT_000279,STU_02483,INT_00351,rejected,2025-09-23 02:45:01.924525,2025-09-26 02:45:01.924525,2,rejected,3.2,timing issues,0
OUT_000280,STU_03617,INT_00356,rejected,2025-09-23 02:45:56.281920,2025-10-01 02:45:56.281920,1,rejected,3.1,cultural fit,0
OUT_000281,STU_02607,INT_00710,rejected,2025-09-23 02:49:34.964803,2025-10-22 02:49:34.964803,0,rejected,2.8,technical skills gap,0
OUT_000282,STU_02660,INT_00652,rejected,2025-09-23 02:45:20.691000,2025-10-02 02:45:20.691000,0,rejected,2.9,skills mismatch,0
OUT_000283,STU_03276,INT_00927,rejected,2025-09-23 02:49:30.230500,2025-10-02 02:49:30.230500,0,rejected,2.4,insufficient experience,0
OUT_000284,STU_01458,INT_00182,rejected,2025-09-23 02:50:25.387422,2025-10-03 02:50:25.387422,0,rejected,2.5,academic performance,0
OUT_000285,STU_01995,INT_00225,rejected,2025-09-23 02:49:51.359841,2025-09-29 02:49:51.359841,0,rejected,2.0,skills mismatch,0
OUT_000286,STU_01584,INT_00002,rejected,2025-09-23 02:50:02.204268,2025-10-14 02:50:02.204268,1,rejected,2.0,interview performance,0
OUT_000287,STU_01250,INT_00629,rejected,2025-09-23 02:45:12.498555,2025-10-14 02:45:12.498555,0,rejected,3.8,insufficient experience,0
OUT_000288,STU_03453,INT_00134,rejected,2025-09-23 02:47:20.528246,2025-10-12 02:47:20.528246,2,rejected,3.1,skills mismatch,0
OUT_000289,STU_03396,INT_00227,rejected,2025-09-23 02:47:06.120600,2025-10-02 02:47:06.120600,0,rejected,2.3,interview performance,0
OUT_000290,STU_02538,INT_00754,rejected,2025-09-23 02:48:38.901087,2025-10-10 02:48:38.901087,0,rejected,2.3,skills mismatch,0
OUT_000291,STU_02342,INT_00074,rejected,2025-09-23 02:47:32.669526,2025-10-17 02:47:32.669526,1,rejected,3.0,timing issues,0
OUT_000292,STU_02060,INT_00746,rejected,2025-09-23 02:49:11.898484,2025-10-20 02:49:11.898484,2,rejected,3.6,cultural fit,0
OUT_000293,STU_03607,INT_00372,rejected,2025-09-23 02:48:37.334656,2025-10-11 02:48:37.334656,2,rejected,2.1,budget constraints,0
OUT_000294,STU_04718,INT_00253,rejected,2025-09-23 02:50:14.936851,2025-10-16 02:50:14.936851,2,rejected,2.5,technical skills gap,0
OUT_000295,STU_04332,INT_00130,rejected,2025-09-23 02:47:42.041270,2025-10-09 02:47:42.041270,1,rejected,3.5,technical skills gap,0
OUT_000296,STU_03943,INT_00394,rejected,2025-09-23 02:45:29.867562,2025-10-09 02:45:29.867562,0,rejected,2.1,academic performance,0
OUT_000297,STU_02360,INT_00300,rejected,2025-09-23 02:45:17.650732,2025-10-21 02:45:17.650732,0,rejected,3.3,timing issues,0
OUT_000298,STU_03125,INT_00383,rejected,2025-09-23 02:47:22.323009,2025-10-01 02:47:22.323009,2,rejected,3.7,timing issues,0
OUT_000299,STU_03290,INT_00397,rejected,2025-09-23 02:45:42.575797,2025-10-19 02:45:42.575797,2,rejected,2.3,academic performance,0
OUT_000300,STU_03877,INT_00565,rejected,2025-09-23 02:46:17.936041,2025-10-21 02:46:17.936041,1,rejected,3.7,budget constraints,0
OUT_000301,STU_00022,INT_00718,rejected,2025-09-23 02:50:08.202491,2025-10-10 02:50:08.202491,1,rejected,2.5,timing issues,0
OUT_000302,STU_01564,INT_00606,rejected,2025-09-23 02:45:34.354596,2025-10-06 02:45:34.354596,0,rejected,3.3,skills mismatch,0
OUT_000303,STU_02819,INT_00631,rejected,2025-09-23 02:47:32.723349,2025-10-09 02:47:32.723349,0,rejected,2.5,interview performance,0
OUT_000304,STU_00664,INT_00069,rejected,2025-09-23 02:48:13.710541,2025-10-15 02:48:13.710541,0,rejected,2.5,academic performance,0
OUT_000305,STU_00536,INT_00991,rejected,2025-09-23 02:50:11.836550,2025-10-22 02:50:11.836550,2,rejected,2.0,interview performance,0
OUT_000306,STU_01605,INT_00190,rejected,2025-09-23 02:44:46.910264,2025-10-17 02:44:46.910264,0,rejected,2.6,cultural fit,0
OUT_000307,STU_03767,INT_00098,rejected,2025-09-23 02:50:38.246273,2025-10-01 02:50:38.246273,1,rejected,3.1,skills mismatch,0
OUT_000308,STU_00831,INT_00148,rejected,2025-09-23 02:50:08.418147,2025-10-07 02:50:08.418147,0,rejected,2.2,insufficient experience,0
OUT_000309,STU_03564,INT_00262,rejected,2025-09-23 02:46:21.086065,2025-09-28 02:46:21.086065,0,rejected,2.3,interview performance,0
OUT_000310,STU_03762,INT_00520,rejected,2025-09-23 02:48:10.689038,2025-10-10 02:48:10.689038,0,rejected,3.3,insufficient experience,0
OUT_000311,STU_02457,INT_00468,rejected,2025-09-23 02:49:57.965157,2025-09-30 02:49:57.965157,2,rejected,2.2,cultural fit,0
OUT_000312,STU_01266,INT_00754,rejected,2025-09-23 02:47:55.112037,2025-10-18 02:47:55.112037,0,rejected,2.2,budget constraints,0
OUT_000313,STU_04784,INT_00443,rejected,2025-09-23 02:49:18.084123,2025-09-28 02:49:18.084123,1,rejected,2.2,timing issues,0
OUT_000314,STU_01293,INT_00131,rejected,2025-09-23 02:46:16.992208,2025-10-13 02:46:16.992208,1,rejected,2.4,timing issues,0
OUT_000315,STU_01431,INT_00065,rejected,2025-09-23 02:45:13.610063,2025-10-04 02:45:13.610063,0,rejected,2.5,insufficient experience,0
OUT_000316,STU_00420,INT_00359,rejected,2025-09-23 02:46:20.349487,2025-09-29 02:46:20.349487,1,rejected,3.6,cultural fit,0
OUT_000317,STU_04731,INT_00774,rejected,2025-09-23 02:45:21.235184,2025-10-11 02:45:21.235184,2,rejected,2.1,timing issues,0
OUT_000318,STU_04945,INT_00268,rejected,2025-09-23 02:49:50.969090,2025-09-26 02:49:50.969090,2,rejected,2.3,technical skills gap,0
OUT_000319,STU_01740,INT_00964,rejected,2025-09-23 02:49:44.527059,2025-09-30 02:49:44.527059,0,rejected,2.1,position filled,0
OUT_000320,STU_00655,INT_00062,rejected,2025-09-23 02:45:17.607323,2025-10-05 02:45:17.607323,1,rejected,2.7,timing issues,0
OUT_000321,STU_00083,INT_00537,rejected,2025-09-23 02:48:43.974795,2025-10-04 02:48:43.974795,2,rejected,3.2,cultural fit,0
OUT_000322,STU_00710,INT_00845,rejected,2025-09-23 02:46:26.882643,2025-10-14 02:46:26.882643,1,rejected,2.2,position filled,0
OUT_000323,STU_03961,INT_00021,rejected,2025-09-23 02:48:27.164922,2025-09-29 02:48:27.164922,1,rejected,2.5,budget constraints,0
OUT_000324,STU_02117,INT_00934,rejected,2025-09-23 02:47:38.340825,2025-10-11 02:47:38.340825,2,rejected,2.5,cultural fit,0
OUT_000325,STU_03575,INT_00053,rejected,2025-09-23 02:44:54.144782,2025-10-02 02:44:54.144782,0,rejected,2.5,cultural fit,0
OUT_000326,STU_01651,INT_00579,rejected,2025-09-23 02:44:55.443727,2025-10-22 02:44:55.443727,0,rejected,3.9,cultural fit,0
OUT_000327,STU_03238,INT_00100,rejected,2025-09-23 02:50:11.665443,2025-09-28 02:50:11.665443,0,rejected,3.5,skills mismatch,0
OUT_000328,STU_00157,INT_00592,rejected,2025-09-23 02:48:03.634832,2025-10-18 02:48:03.634832,1,rejected,2.1,academic performance,0
OUT_000329,STU_02584,INT_00571,rejected,2025-09-23 02:46:57.909519,2025-10-08 02:46:57.909519,0,rejected,2.1,academic performance,0
OUT_000330,STU_03169,INT_00162,rejected,2025-09-23 02:46:50.688339,2025-10-13 02:46:50.688339,2,rejected,3.6,timing issues,0
OUT_000331,STU_04164,INT_00031,rejected,2025-09-23 02:49:32.227506,2025-10-12 02:49:32.227506,1,rejected,2.9,skills mismatch,0
OUT_000332,STU_01239,INT_00263,rejected,2025-09-23 02:49:38.265509,2025-10-15 02:49:38.265509,2,rejected,3.1,academic performance,0
OUT_000333,STU_00173,INT_00530,rejected,2025-09-23 02:49:03.414409,2025-10-18 02:49:03.414409,2,rejected,2.2,academic performance,0
OUT_000334,STU_04978,INT_00450,rejected,2025-09-23 02:46:07.570336,2025-09-27 02:46:07.570336,2,rejected,3.7,position filled,0
OUT_000335,STU_04827,INT_00499,rejected,2025-09-23 02:46:22.470367,2025-09-27 02:46:22.470367,1,rejected,2.3,skills mismatch,0
OUT_000336,STU_01887,INT_00656,rejected,2025-09-23 02:46:36.102354,2025-10-08 02:46:36.102354,0,rejected,3.1,timing issues,0
OUT_000337,STU_03230,INT_00182,rejected,2025-09-23 02:46:10.677373,2025-10-16 02:46:10.677373,2,rejected,2.6,skills mismatch,0
OUT_000338,STU_00550,INT_00692,rejected,2025-09-23 02:48:48.175983,2025-09-30 02:48:48.175983,2,rejected,2.4,position filled,0
OUT_000339,STU_02089,INT_00944,rejected,2025-09-23 02:46:31.102119,2025-10-17 02:46:31.102119,1,rejected,2.7,technical skills gap,0
OUT_000340,STU_04917,INT_00852,rejected,2025-09-23 02:45:00.800785,2025-10-08 02:45:00.800785,2,rejected,2.3,position filled,0
OUT_000341,STU_03617,INT_00188,rejected,2025-09-23 02:46:05.615595,2025-10-22 02:46:05.615595,2,rejected,2.5,position filled,0
OUT_000342,STU_02857,INT_00218,rejected,2025-09-23 02:50:29.567868,2025-10-12 02:50:29.567868,2,rejected,2.1,interview performance,0
OUT_000343,STU_01567,INT_00396,rejected,2025-09-23 02:50:30.708740,2025-10-17 02:50:30.708740,0,rejected,3.2,insufficient experience,0
OUT_000344,STU_01023,INT_00599,rejected,2025-09-23 02:48:34.871075,2025-10-04 02:48:34.871075,1,rejected,2.8,cultural fit,0
OUT_000345,STU_00878,INT_00167,rejected,2025-09-23 02:48:22.979915,2025-10-02 02:48:22.979915,2,rejected,3.9,timing issues,0
OUT_000346,STU_03180,INT_00749,rejected,2025-09-23 02:45:21.267801,2025-09-29 02:45:21.267801,1,rejected,3.8,position filled,0
OUT_000347,STU_03914,INT_00663,rejected,2025-09-23 02:50:35.289814,2025-10-22 02:50:35.289814,2,rejected,2.6,insufficient experience,0
