interaction_id,student_id,internship_id,interaction_type,rating,timestamp
INTER_01392,STU_0195,INT_0009,click,5,2024-09-10 23:37:40.130065032
INTER_01393,STU_0327,INT_0015,save,5,2024-09-11 04:00:36.018009004
INTER_01394,STU_0278,INT_0152,click,4,2024-09-11 08:23:31.905952976
INTER_01395,STU_0266,INT_0110,click,4,2024-09-11 12:46:27.793896948
INTER_01396,STU_0306,INT_0012,apply,5,2024-09-11 17:09:23.681840920
INTER_01397,STU_0494,INT_0112,click,2,2024-09-11 21:32:19.569784892
INTER_01398,STU_0279,INT_0171,click,5,2024-09-12 01:55:15.457728864
INTER_01399,STU_0025,INT_0018,apply,1,2024-09-12 06:18:11.345672836
INTER_01400,STU_0284,INT_0146,click,2,2024-09-12 10:41:07.233616808
INTER_01401,STU_0092,INT_0179,view,5,2024-09-12 15:04:03.121560780
INTER_01402,STU_0137,INT_0068,view,1,2024-09-12 19:26:59.009504752
INTER_01403,STU_0323,INT_0154,click,5,2024-09-12 23:49:54.897448724
INTER_01404,STU_0432,INT_0094,click,2,2024-09-13 04:12:50.785392696
INTER_01405,STU_0148,INT_0118,click,3,2024-09-13 08:35:46.673336668
INTER_01406,STU_0458,INT_0045,click,5,2024-09-13 12:58:42.561280640
INTER_01407,STU_0495,INT_0114,click,4,2024-09-13 17:21:38.449224612
INTER_01408,STU_0147,INT_0035,view,4,2024-09-13 21:44:34.337168584
INTER_01409,STU_0014,INT_0118,save,4,2024-09-14 02:07:30.225112556
INTER_01410,STU_0193,INT_0051,save,4,2024-09-14 06:30:26.113056528
INTER_01411,STU_0440,INT_0019,view,5,2024-09-14 10:53:22.001000500
INTER_01412,STU_0348,INT_0188,click,5,2024-09-14 15:16:17.888944472
INTER_01413,STU_0379,INT_0180,save,1,2024-09-14 19:39:13.776888444
INTER_01414,STU_0410,INT_0099,view,4,2024-09-15 00:02:09.664832416
INTER_01415,STU_0080,INT_0038,click,4,2024-09-15 04:25:05.552776388
INTER_01416,STU_0310,INT_0150,view,4,2024-09-15 08:48:01.440720360
INTER_01417,STU_0444,INT_0173,view,2,2024-09-15 13:10:57.328664332
INTER_01418,STU_0214,INT_0085,click,2,2024-09-15 17:33:53.216608304
INTER_01419,STU_0489,INT_0065,view,3,2024-09-15 21:56:49.104552276
INTER_01420,STU_0343,INT_0171,save,4,2024-09-16 02:19:44.992496248
INTER_01421,STU_0077,INT_0146,click,2,2024-09-16 06:42:40.880440220
INTER_01422,STU_0313,INT_0103,click,4,2024-09-16 11:05:36.768384192
INTER_01423,STU_0466,INT_0088,save,1,2024-09-16 15:28:32.656328164
INTER_01424,STU_0170,INT_0135,save,4,2024-09-16 19:51:28.544272136
INTER_01425,STU_0134,INT_0091,click,4,2024-09-17 00:14:24.432216108
INTER_01426,STU_0287,INT_0021,save,4,2024-09-17 04:37:20.320160080
INTER_01427,STU_0077,INT_0177,view,3,2024-09-17 09:00:16.208104052
INTER_01428,STU_0117,INT_0092,click,4,2024-09-17 13:23:12.096048024
INTER_01429,STU_0025,INT_0058,view,4,2024-09-17 17:46:07.983991996
INTER_01430,STU_0249,INT_0038,view,3,2024-09-17 22:09:03.871935968
INTER_01431,STU_0322,INT_0168,view,4,2024-09-18 02:31:59.759879940
INTER_01432,STU_0225,INT_0152,view,5,2024-09-18 06:54:55.647823912
INTER_01433,STU_0372,INT_0125,view,3,2024-09-18 11:17:51.535767884
INTER_01434,STU_0001,INT_0153,view,5,2024-09-18 15:40:47.423711856
INTER_01435,STU_0491,INT_0089,view,4,2024-09-18 20:03:43.311655828
INTER_01436,STU_0407,INT_0025,save,5,2024-09-19 00:26:39.199599800
INTER_01437,STU_0129,INT_0042,view,3,2024-09-19 04:49:35.087543772
INTER_01438,STU_0236,INT_0104,view,3,2024-09-19 09:12:30.975487744
INTER_01439,STU_0381,INT_0045,click,4,2024-09-19 13:35:26.863431716
INTER_01440,STU_0352,INT_0105,view,1,2024-09-19 17:58:22.751375688
INTER_01441,STU_0490,INT_0010,click,3,2024-09-19 22:21:18.639319660
INTER_01442,STU_0444,INT_0088,click,5,2024-09-20 02:44:14.527263632
INTER_01443,STU_0015,INT_0004,click,4,2024-09-20 07:07:10.415207604
INTER_01444,STU_0137,INT_0154,apply,1,2024-09-20 11:30:06.303151576
INTER_01445,STU_0099,INT_0121,save,4,2024-09-20 15:53:02.191095548
INTER_01446,STU_0276,INT_0079,click,4,2024-09-20 20:15:58.079039520
INTER_01447,STU_0013,INT_0004,apply,5,2024-09-21 00:38:53.966983492
INTER_01448,STU_0095,INT_0105,save,1,2024-09-21 05:01:49.854927464
INTER_01449,STU_0366,INT_0009,view,1,2024-09-21 09:24:45.742871436
INTER_01450,STU_0485,INT_0042,save,4,2024-09-21 13:47:41.630815408
INTER_01451,STU_0268,INT_0037,view,5,2024-09-21 18:10:37.518759380
INTER_01452,STU_0308,INT_0199,view,4,2024-09-21 22:33:33.406703352
INTER_01453,STU_0279,INT_0103,apply,4,2024-09-22 02:56:29.294647324
INTER_01454,STU_0151,INT_0157,view,5,2024-09-22 07:19:25.182591296
INTER_01455,STU_0223,INT_0089,view,3,2024-09-22 11:42:21.070535268
INTER_01456,STU_0183,INT_0130,apply,4,2024-09-22 16:05:16.958479240
INTER_01457,STU_0220,INT_0106,save,3,2024-09-22 20:28:12.846423212
INTER_01458,STU_0099,INT_0082,view,3,2024-09-23 00:51:08.734367184
INTER_01459,STU_0325,INT_0059,view,4,2024-09-23 05:14:04.622311156
INTER_01460,STU_0318,INT_0144,save,5,2024-09-23 09:37:00.510255128
INTER_01461,STU_0015,INT_0183,save,2,2024-09-23 13:59:56.398199100
INTER_01462,STU_0467,INT_0102,click,1,2024-09-23 18:22:52.286143072
INTER_01463,STU_0305,INT_0144,click,2,2024-09-23 22:45:48.174087044
INTER_01464,STU_0072,INT_0080,save,5,2024-09-24 03:08:44.062031016
INTER_01465,STU_0191,INT_0173,save,5,2024-09-24 07:31:39.949974988
INTER_01466,STU_0034,INT_0036,view,4,2024-09-24 11:54:35.837918960
INTER_01467,STU_0215,INT_0134,click,3,2024-09-24 16:17:31.725862932
INTER_01468,STU_0337,INT_0174,click,4,2024-09-24 20:40:27.613806904
INTER_01469,STU_0115,INT_0126,view,5,2024-09-25 01:03:23.501750876
INTER_01470,STU_0166,INT_0189,view,5,2024-09-25 05:26:19.389694848
INTER_01471,STU_0021,INT_0054,click,5,2024-09-25 09:49:15.277638820
INTER_01472,STU_0328,INT_0179,apply,3,2024-09-25 14:12:11.165582792
INTER_01473,STU_0059,INT_0071,view,5,2024-09-25 18:35:07.053526764
INTER_01474,STU_0191,INT_0200,click,3,2024-09-25 22:58:02.941470736
INTER_01475,STU_0379,INT_0131,view,1,2024-09-26 03:20:58.829414708
INTER_01476,STU_0283,INT_0001,click,5,2024-09-26 07:43:54.717358680
INTER_01477,STU_0172,INT_0087,view,5,2024-09-26 12:06:50.605302652
INTER_01478,STU_0373,INT_0161,view,5,2024-09-26 16:29:46.493246624
INTER_01479,STU_0489,INT_0187,click,4,2024-09-26 20:52:42.381190596
INTER_01480,STU_0389,INT_0048,save,5,2024-09-27 01:15:38.269134568
INTER_01481,STU_0446,INT_0099,save,4,2024-09-27 05:38:34.157078540
INTER_01482,STU_0253,INT_0061,view,5,2024-09-27 10:01:30.045022512
INTER_01483,STU_0024,INT_0116,view,4,2024-09-27 14:24:25.932966484
INTER_01484,STU_0206,INT_0079,view,3,2024-09-27 18:47:21.820910456
INTER_01485,STU_0050,INT_0036,view,4,2024-09-27 23:10:17.708854428
INTER_01486,STU_0190,INT_0047,save,2,2024-09-28 03:33:13.596798400
INTER_01487,STU_0488,INT_0096,click,5,2024-09-28 07:56:09.484742372
INTER_01488,STU_0372,INT_0013,apply,3,2024-09-28 12:19:05.372686344
INTER_01489,STU_0236,INT_0078,view,4,2024-09-28 16:42:01.260630316
INTER_01490,STU_0455,INT_0159,view,4,2024-09-28 21:04:57.148574288
INTER_01491,STU_0014,INT_0136,view,4,2024-09-29 01:27:53.036518260
INTER_01492,STU_0357,INT_0089,click,4,2024-09-29 05:50:48.924462232
INTER_01493,STU_0085,INT_0189,save,2,2024-09-29 10:13:44.812406204
INTER_01494,STU_0272,INT_0050,click,4,2024-09-29 14:36:40.700350176
INTER_01495,STU_0273,INT_0080,view,5,2024-09-29 18:59:36.588294148
INTER_01496,STU_0085,INT_0167,view,4,2024-09-29 23:22:32.476238120
INTER_01497,STU_0487,INT_0069,view,1,2024-09-30 03:45:28.364182092
INTER_01498,STU_0307,INT_0105,click,4,2024-09-30 08:08:24.252126064
INTER_01499,STU_0426,INT_0185,view,4,2024-09-30 12:31:20.140070036
INTER_01500,STU_0342,INT_0064,view,5,2024-09-30 16:54:16.028014008
INTER_01501,STU_0157,INT_0166,save,5,2024-09-30 21:17:11.915957980
INTER_01502,STU_0327,INT_0193,view,5,2024-10-01 01:40:07.803901952
INTER_01503,STU_0132,INT_0004,view,1,2024-10-01 06:03:03.691845924
INTER_01504,STU_0059,INT_0032,save,3,2024-10-01 10:25:59.579789896
INTER_01505,STU_0439,INT_0188,apply,3,2024-10-01 14:48:55.467733868
INTER_01506,STU_0087,INT_0114,view,1,2024-10-01 19:11:51.355677840
INTER_01507,STU_0013,INT_0184,save,3,2024-10-01 23:34:47.243621812
INTER_01508,STU_0229,INT_0171,click,4,2024-10-02 03:57:43.131565784
INTER_01509,STU_0079,INT_0146,save,1,2024-10-02 08:20:39.019509756
INTER_01510,STU_0250,INT_0098,click,5,2024-10-02 12:43:34.907453728
INTER_01511,STU_0248,INT_0146,apply,5,2024-10-02 17:06:30.795397700
INTER_01512,STU_0470,INT_0193,save,3,2024-10-02 21:29:26.683341672
INTER_01513,STU_0370,INT_0107,view,4,2024-10-03 01:52:22.571285644
INTER_01514,STU_0009,INT_0175,click,3,2024-10-03 06:15:18.459229616
INTER_01515,STU_0179,INT_0198,view,5,2024-10-03 10:38:14.347173588
INTER_01516,STU_0422,INT_0072,view,3,2024-10-03 15:01:10.235117560
INTER_01517,STU_0024,INT_0128,view,2,2024-10-03 19:24:06.123061532
INTER_01518,STU_0319,INT_0185,view,4,2024-10-03 23:47:02.011005504
INTER_01519,STU_0286,INT_0022,apply,5,2024-10-04 04:09:57.898949476
INTER_01520,STU_0499,INT_0169,click,5,2024-10-04 08:32:53.786893448
INTER_01521,STU_0158,INT_0112,save,5,2024-10-04 12:55:49.674837420
INTER_01522,STU_0294,INT_0142,click,5,2024-10-04 17:18:45.562781392
INTER_01523,STU_0440,INT_0022,save,3,2024-10-04 21:41:41.450725364
INTER_01524,STU_0057,INT_0172,view,5,2024-10-05 02:04:37.338669336
INTER_01525,STU_0385,INT_0052,save,2,2024-10-05 06:27:33.226613308
INTER_01526,STU_0321,INT_0179,click,5,2024-10-05 10:50:29.114557280
INTER_01527,STU_0016,INT_0123,save,1,2024-10-05 15:13:25.002501252
INTER_01528,STU_0336,INT_0065,save,4,2024-10-05 19:36:20.890445224
INTER_01529,STU_0273,INT_0121,save,5,2024-10-05 23:59:16.778389196
INTER_01530,STU_0181,INT_0071,click,5,2024-10-06 04:22:12.666333168
INTER_01531,STU_0493,INT_0196,save,4,2024-10-06 08:45:08.554277140
INTER_01532,STU_0096,INT_0147,save,2,2024-10-06 13:08:04.442221112
INTER_01533,STU_0081,INT_0140,save,5,2024-10-06 17:31:00.330165084
INTER_01534,STU_0340,INT_0129,view,4,2024-10-06 21:53:56.218109056
INTER_01535,STU_0198,INT_0146,view,2,2024-10-07 02:16:52.106053028
INTER_01536,STU_0023,INT_0154,view,3,2024-10-07 06:39:47.993997000
INTER_01537,STU_0027,INT_0026,save,4,2024-10-07 11:02:43.881940972
INTER_01538,STU_0055,INT_0192,view,5,2024-10-07 15:25:39.769884944
INTER_01539,STU_0130,INT_0055,save,4,2024-10-07 19:48:35.657828916
INTER_01540,STU_0294,INT_0119,click,4,2024-10-08 00:11:31.545772888
INTER_01541,STU_0035,INT_0079,click,4,2024-10-08 04:34:27.433716860
INTER_01542,STU_0097,INT_0169,click,5,2024-10-08 08:57:23.321660832
INTER_01543,STU_0314,INT_0032,click,5,2024-10-08 13:20:19.209604804
INTER_01544,STU_0105,INT_0001,click,4,2024-10-08 17:43:15.097548776
INTER_01545,STU_0006,INT_0103,click,5,2024-10-08 22:06:10.985492748
INTER_01546,STU_0158,INT_0149,view,2,2024-10-09 02:29:06.873436720
INTER_01547,STU_0074,INT_0115,view,3,2024-10-09 06:52:02.761380692
INTER_01548,STU_0448,INT_0056,click,4,2024-10-09 11:14:58.649324664
INTER_01549,STU_0062,INT_0155,save,2,2024-10-09 15:37:54.537268636
INTER_01550,STU_0187,INT_0186,view,2,2024-10-09 20:00:50.425212608
INTER_01551,STU_0199,INT_0013,view,4,2024-10-10 00:23:46.313156580
INTER_01552,STU_0278,INT_0191,click,5,2024-10-10 04:46:42.201100552
INTER_01553,STU_0025,INT_0101,view,1,2024-10-10 09:09:38.089044524
INTER_01554,STU_0041,INT_0173,click,3,2024-10-10 13:32:33.976988496
INTER_01555,STU_0097,INT_0145,view,5,2024-10-10 17:55:29.864932468
INTER_01556,STU_0352,INT_0121,view,5,2024-10-10 22:18:25.752876440
INTER_01557,STU_0324,INT_0081,view,4,2024-10-11 02:41:21.640820412
INTER_01558,STU_0094,INT_0168,save,3,2024-10-11 07:04:17.528764384
INTER_01559,STU_0402,INT_0183,view,1,2024-10-11 11:27:13.416708356
INTER_01560,STU_0401,INT_0018,save,3,2024-10-11 15:50:09.304652328
INTER_01561,STU_0045,INT_0082,view,5,2024-10-11 20:13:05.192596300
INTER_01562,STU_0157,INT_0132,apply,5,2024-10-12 00:36:01.080540272
INTER_01563,STU_0376,INT_0047,save,1,2024-10-12 04:58:56.968484244
INTER_01564,STU_0079,INT_0155,click,3,2024-10-12 09:21:52.856428216
INTER_01565,STU_0019,INT_0090,apply,4,2024-10-12 13:44:48.744372188
INTER_01566,STU_0154,INT_0174,apply,4,2024-10-12 18:07:44.632316160
INTER_01567,STU_0181,INT_0131,view,5,2024-10-12 22:30:40.520260132
INTER_01568,STU_0273,INT_0161,click,3,2024-10-13 02:53:36.408204104
INTER_01569,STU_0131,INT_0107,save,5,2024-10-13 07:16:32.296148076
INTER_01570,STU_0200,INT_0052,save,4,2024-10-13 11:39:28.184092048
INTER_01571,STU_0046,INT_0046,click,1,2024-10-13 16:02:24.072036020
INTER_01572,STU_0310,INT_0062,click,1,2024-10-13 20:25:19.959979992
INTER_01573,STU_0118,INT_0144,click,5,2024-10-14 00:48:15.847923964
INTER_01574,STU_0348,INT_0134,click,2,2024-10-14 05:11:11.735867936
INTER_01575,STU_0233,INT_0078,click,3,2024-10-14 09:34:07.623811908
INTER_01576,STU_0199,INT_0161,save,4,2024-10-14 13:57:03.511755880
INTER_01577,STU_0063,INT_0195,apply,5,2024-10-14 18:19:59.399699852
INTER_01578,STU_0459,INT_0002,click,4,2024-10-14 22:42:55.287643824
INTER_01579,STU_0140,INT_0044,click,4,2024-10-15 03:05:51.175587796
INTER_01580,STU_0382,INT_0098,click,4,2024-10-15 07:28:47.063531768
INTER_01581,STU_0304,INT_0168,view,5,2024-10-15 11:51:42.951475740
INTER_01582,STU_0079,INT_0023,view,2,2024-10-15 16:14:38.839419712
INTER_01583,STU_0130,INT_0084,save,5,2024-10-15 20:37:34.727363684
INTER_01584,STU_0183,INT_0012,save,5,2024-10-16 01:00:30.615307656
INTER_01585,STU_0078,INT_0016,view,5,2024-10-16 05:23:26.503251628
INTER_01586,STU_0238,INT_0134,click,2,2024-10-16 09:46:22.391195600
INTER_01587,STU_0018,INT_0012,save,4,2024-10-16 14:09:18.279139572
INTER_01588,STU_0373,INT_0051,view,4,2024-10-16 18:32:14.167083544
INTER_01589,STU_0019,INT_0006,view,5,2024-10-16 22:55:10.055027516
INTER_01590,STU_0357,INT_0048,view,4,2024-10-17 03:18:05.942971488
INTER_01591,STU_0143,INT_0192,save,5,2024-10-17 07:41:01.830915460
INTER_01592,STU_0181,INT_0037,view,2,2024-10-17 12:03:57.718859432
INTER_01593,STU_0454,INT_0017,click,5,2024-10-17 16:26:53.606803404
INTER_01594,STU_0377,INT_0011,save,5,2024-10-17 20:49:49.494747376
INTER_01595,STU_0381,INT_0035,view,3,2024-10-18 01:12:45.382691348
INTER_01596,STU_0266,INT_0140,view,1,2024-10-18 05:35:41.270635320
INTER_01597,STU_0034,INT_0169,save,2,2024-10-18 09:58:37.158579292
INTER_01598,STU_0451,INT_0190,save,4,2024-10-18 14:21:33.046523264
INTER_01599,STU_0359,INT_0004,view,5,2024-10-18 18:44:28.934467236
INTER_01600,STU_0085,INT_0121,apply,5,2024-10-18 23:07:24.822411208
INTER_01601,STU_0130,INT_0012,save,4,2024-10-19 03:30:20.710355180
INTER_01602,STU_0392,INT_0125,click,4,2024-10-19 07:53:16.598299152
INTER_01603,STU_0383,INT_0140,click,4,2024-10-19 12:16:12.486243124
INTER_01604,STU_0139,INT_0124,click,2,2024-10-19 16:39:08.374187096
INTER_01605,STU_0212,INT_0112,view,1,2024-10-19 21:02:04.262131068
INTER_01606,STU_0460,INT_0014,save,5,2024-10-20 01:25:00.150075040
INTER_01607,STU_0342,INT_0149,view,1,2024-10-20 05:47:56.038019012
INTER_01608,STU_0020,INT_0087,click,3,2024-10-20 10:10:51.925962984
INTER_01609,STU_0422,INT_0038,view,4,2024-10-20 14:33:47.813906956
INTER_01610,STU_0044,INT_0074,apply,1,2024-10-20 18:56:43.701850928
INTER_01611,STU_0145,INT_0051,save,4,2024-10-20 23:19:39.589794896
INTER_01612,STU_0266,INT_0120,apply,4,2024-10-21 03:42:35.477738868
INTER_01613,STU_0341,INT_0057,view,4,2024-10-21 08:05:31.365682840
INTER_01614,STU_0443,INT_0018,view,2,2024-10-21 12:28:27.253626812
INTER_01615,STU_0352,INT_0048,view,3,2024-10-21 16:51:23.141570784
INTER_01616,STU_0180,INT_0170,view,4,2024-10-21 21:14:19.029514756
INTER_01617,STU_0331,INT_0023,view,1,2024-10-22 01:37:14.917458728
INTER_01618,STU_0382,INT_0087,view,1,2024-10-22 06:00:10.805402700
INTER_01619,STU_0232,INT_0033,save,3,2024-10-22 10:23:06.693346672
INTER_01620,STU_0417,INT_0084,click,4,2024-10-22 14:46:02.581290644
INTER_01621,STU_0246,INT_0146,view,3,2024-10-22 19:08:58.469234616
INTER_01622,STU_0381,INT_0030,view,1,2024-10-22 23:31:54.357178588
INTER_01623,STU_0436,INT_0177,apply,5,2024-10-23 03:54:50.245122560
INTER_01624,STU_0164,INT_0161,click,5,2024-10-23 08:17:46.133066532
INTER_01625,STU_0324,INT_0042,click,4,2024-10-23 12:40:42.021010504
INTER_01626,STU_0275,INT_0186,save,3,2024-10-23 17:03:37.908954476
INTER_01627,STU_0321,INT_0140,apply,1,2024-10-23 21:26:33.796898448
INTER_01628,STU_0392,INT_0018,apply,4,2024-10-24 01:49:29.684842420
INTER_01629,STU_0414,INT_0182,view,3,2024-10-24 06:12:25.572786392
INTER_01630,STU_0090,INT_0104,click,4,2024-10-24 10:35:21.460730364
INTER_01631,STU_0076,INT_0130,view,5,2024-10-24 14:58:17.348674336
INTER_01632,STU_0077,INT_0002,view,3,2024-10-24 19:21:13.236618308
INTER_01633,STU_0474,INT_0088,view,1,2024-10-24 23:44:09.124562280
INTER_01634,STU_0254,INT_0188,save,2,2024-10-25 04:07:05.012506252
INTER_01635,STU_0397,INT_0005,view,5,2024-10-25 08:30:00.900450224
INTER_01636,STU_0169,INT_0181,view,5,2024-10-25 12:52:56.788394196
INTER_01637,STU_0248,INT_0127,click,4,2024-10-25 17:15:52.676338168
INTER_01638,STU_0355,INT_0143,view,5,2024-10-25 21:38:48.564282140
INTER_01639,STU_0065,INT_0132,view,4,2024-10-26 02:01:44.452226112
INTER_01640,STU_0421,INT_0151,view,4,2024-10-26 06:24:40.340170084
INTER_01641,STU_0237,INT_0168,view,5,2024-10-26 10:47:36.228114056
INTER_01642,STU_0478,INT_0189,apply,5,2024-10-26 15:10:32.116058028
INTER_01643,STU_0159,INT_0053,view,1,2024-10-26 19:33:28.004002000
INTER_01644,STU_0090,INT_0101,view,1,2024-10-26 23:56:23.891945972
INTER_01645,STU_0009,INT_0012,click,4,2024-10-27 04:19:19.779889944
INTER_01646,STU_0284,INT_0056,view,5,2024-10-27 08:42:15.667833916
INTER_01647,STU_0226,INT_0077,click,4,2024-10-27 13:05:11.555777888
INTER_01648,STU_0058,INT_0078,view,4,2024-10-27 17:28:07.443721860
INTER_01649,STU_0181,INT_0033,view,4,2024-10-27 21:51:03.331665832
INTER_01650,STU_0101,INT_0051,view,5,2024-10-28 02:13:59.219609804
INTER_01651,STU_0166,INT_0143,view,3,2024-10-28 06:36:55.107553776
INTER_01652,STU_0307,INT_0010,view,5,2024-10-28 10:59:50.995497748
INTER_01653,STU_0402,INT_0080,save,5,2024-10-28 15:22:46.883441720
INTER_01654,STU_0460,INT_0098,save,4,2024-10-28 19:45:42.771385692
INTER_01655,STU_0061,INT_0053,view,5,2024-10-29 00:08:38.659329664
INTER_01656,STU_0063,INT_0121,view,5,2024-10-29 04:31:34.547273636
INTER_01657,STU_0260,INT_0093,click,4,2024-10-29 08:54:30.435217608
INTER_01658,STU_0207,INT_0028,view,1,2024-10-29 13:17:26.323161580
INTER_01659,STU_0069,INT_0098,click,2,2024-10-29 17:40:22.211105552
INTER_01660,STU_0218,INT_0017,view,1,2024-10-29 22:03:18.099049524
INTER_01661,STU_0419,INT_0174,save,2,2024-10-30 02:26:13.986993496
INTER_01662,STU_0049,INT_0190,click,4,2024-10-30 06:49:09.874937468
INTER_01663,STU_0433,INT_0059,click,4,2024-10-30 11:12:05.762881440
INTER_01664,STU_0386,INT_0049,click,4,2024-10-30 15:35:01.650825412
INTER_01665,STU_0479,INT_0159,save,3,2024-10-30 19:57:57.538769384
INTER_01666,STU_0299,INT_0098,save,4,2024-10-31 00:20:53.426713356
INTER_01667,STU_0474,INT_0080,click,5,2024-10-31 04:43:49.314657328
INTER_01668,STU_0027,INT_0196,apply,3,2024-10-31 09:06:45.202601300
INTER_01669,STU_0414,INT_0164,save,4,2024-10-31 13:29:41.090545272
INTER_01670,STU_0114,INT_0124,view,4,2024-10-31 17:52:36.978489244
INTER_01671,STU_0312,INT_0196,save,3,2024-10-31 22:15:32.866433216
INTER_01672,STU_0343,INT_0181,view,5,2024-11-01 02:38:28.754377188
INTER_01673,STU_0016,INT_0165,click,4,2024-11-01 07:01:24.642321160
INTER_01674,STU_0037,INT_0077,click,4,2024-11-01 11:24:20.530265132
INTER_01675,STU_0206,INT_0062,click,5,2024-11-01 15:47:16.418209104
INTER_01676,STU_0019,INT_0109,view,1,2024-11-01 20:10:12.306153076
INTER_01677,STU_0117,INT_0068,view,5,2024-11-02 00:33:08.194097048
INTER_01678,STU_0055,INT_0010,click,3,2024-11-02 04:56:04.082041020
INTER_01679,STU_0231,INT_0197,click,3,2024-11-02 09:18:59.969984992
INTER_01680,STU_0475,INT_0188,save,4,2024-11-02 13:41:55.857928964
INTER_01681,STU_0193,INT_0092,apply,4,2024-11-02 18:04:51.745872936
INTER_01682,STU_0030,INT_0049,view,5,2024-11-02 22:27:47.633816908
INTER_01683,STU_0185,INT_0062,click,4,2024-11-03 02:50:43.521760880
INTER_01684,STU_0166,INT_0171,view,5,2024-11-03 07:13:39.409704852
INTER_01685,STU_0161,INT_0141,save,5,2024-11-03 11:36:35.297648824
INTER_01686,STU_0221,INT_0043,click,4,2024-11-03 15:59:31.185592796
INTER_01687,STU_0266,INT_0095,save,5,2024-11-03 20:22:27.073536768
INTER_01688,STU_0442,INT_0021,apply,1,2024-11-04 00:45:22.961480740
INTER_01689,STU_0238,INT_0116,click,3,2024-11-04 05:08:18.849424712
INTER_01690,STU_0156,INT_0005,view,4,2024-11-04 09:31:14.737368684
INTER_01691,STU_0198,INT_0057,view,4,2024-11-04 13:54:10.625312656
INTER_01692,STU_0193,INT_0131,save,3,2024-11-04 18:17:06.513256628
INTER_01693,STU_0040,INT_0067,save,3,2024-11-04 22:40:02.401200600
INTER_01694,STU_0493,INT_0055,view,2,2024-11-05 03:02:58.289144572
INTER_01695,STU_0354,INT_0184,apply,5,2024-11-05 07:25:54.177088544
INTER_01696,STU_0371,INT_0117,click,5,2024-11-05 11:48:50.065032516
INTER_01697,STU_0337,INT_0066,apply,4,2024-11-05 16:11:45.952976488
INTER_01698,STU_0118,INT_0191,click,5,2024-11-05 20:34:41.840920460
INTER_01699,STU_0329,INT_0017,view,4,2024-11-06 00:57:37.728864432
INTER_01700,STU_0062,INT_0100,save,3,2024-11-06 05:20:33.616808404
INTER_01701,STU_0466,INT_0117,apply,3,2024-11-06 09:43:29.504752376
INTER_01702,STU_0039,INT_0036,view,1,2024-11-06 14:06:25.392696348
INTER_01703,STU_0409,INT_0197,view,5,2024-11-06 18:29:21.280640320
INTER_01704,STU_0285,INT_0196,click,4,2024-11-06 22:52:17.168584292
INTER_01705,STU_0146,INT_0170,apply,4,2024-11-07 03:15:13.056528264
INTER_01706,STU_0017,INT_0030,save,2,2024-11-07 07:38:08.944472236
INTER_01707,STU_0209,INT_0129,view,4,2024-11-07 12:01:04.832416208
INTER_01708,STU_0271,INT_0156,click,5,2024-11-07 16:24:00.720360180
INTER_01709,STU_0214,INT_0027,view,5,2024-11-07 20:46:56.608304152
INTER_01710,STU_0321,INT_0177,save,3,2024-11-08 01:09:52.496248124
INTER_01711,STU_0379,INT_0059,view,2,2024-11-08 05:32:48.384192096
INTER_01712,STU_0342,INT_0146,save,1,2024-11-08 09:55:44.272136068
INTER_01713,STU_0220,INT_0018,click,5,2024-11-08 14:18:40.160080040
INTER_01714,STU_0082,INT_0172,click,5,2024-11-08 18:41:36.048024012
INTER_01715,STU_0162,INT_0071,view,2,2024-11-08 23:04:31.935967984
INTER_01716,STU_0443,INT_0137,save,3,2024-11-09 03:27:27.823911956
INTER_01717,STU_0255,INT_0179,apply,3,2024-11-09 07:50:23.711855928
INTER_01718,STU_0220,INT_0158,save,5,2024-11-09 12:13:19.599799900
INTER_01719,STU_0409,INT_0156,view,4,2024-11-09 16:36:15.487743872
INTER_01720,STU_0150,INT_0159,view,5,2024-11-09 20:59:11.375687844
INTER_01721,STU_0166,INT_0055,view,3,2024-11-10 01:22:07.263631816
INTER_01722,STU_0001,INT_0135,view,4,2024-11-10 05:45:03.151575788
INTER_01723,STU_0133,INT_0108,view,3,2024-11-10 10:07:59.039519760
INTER_01724,STU_0396,INT_0103,click,4,2024-11-10 14:30:54.927463732
INTER_01725,STU_0478,INT_0108,apply,3,2024-11-10 18:53:50.815407704
INTER_01726,STU_0318,INT_0041,save,4,2024-11-10 23:16:46.703351676
INTER_01727,STU_0487,INT_0119,view,4,2024-11-11 03:39:42.591295648
INTER_01728,STU_0045,INT_0058,view,3,2024-11-11 08:02:38.479239620
INTER_01729,STU_0271,INT_0078,save,4,2024-11-11 12:25:34.367183592
INTER_01730,STU_0416,INT_0195,apply,4,2024-11-11 16:48:30.255127564
INTER_01731,STU_0051,INT_0067,view,4,2024-11-11 21:11:26.143071536
INTER_01732,STU_0145,INT_0007,view,5,2024-11-12 01:34:22.031015508
INTER_01733,STU_0138,INT_0088,view,3,2024-11-12 05:57:17.918959480
INTER_01734,STU_0325,INT_0137,view,3,2024-11-12 10:20:13.806903452
INTER_01735,STU_0024,INT_0004,save,4,2024-11-12 14:43:09.694847424
INTER_01736,STU_0324,INT_0101,view,3,2024-11-12 19:06:05.582791396
INTER_01737,STU_0479,INT_0056,click,5,2024-11-12 23:29:01.470735368
INTER_01738,STU_0324,INT_0046,save,3,2024-11-13 03:51:57.358679340
INTER_01739,STU_0273,INT_0164,view,1,2024-11-13 08:14:53.246623312
